youtube_id,description,total_languages,am,ar,az,bn,ca,cs,cy,da,de,el,en,es,et,eu,fa,fi,fr,ga,he,hi,hr,hu,hy,id,is,it,ja,jv,ka,km,kn,ko,ku,la,lt,lv,mg,mk,ml,mr,ms,mt,nb,ne,nl,no,or,pa,pl,pt,ro,ru,rw,si,sk,sl,sq,sr,sv,sw,ta,th,tl,tr,ug,uk,ur,vi,vo,xh,zh-cn,zh-tw
EdzFkgaMcJk,"▶More information
MONSTA X OFFICIAL E-MAIL monstaxofficial@daum.net
MONSTA X X (Twitter) : http://www.twitter.com/OfficialMonstaX
MONSTA X Official Instagram : https://www.instagram.com/official_monsta_x
MONSTA X Official Fancafe : http://cafe.daum.net/monsta-x
MONSTA X TikTok : https://www.ti ktok.com/@monsta_x_514
MONSTA X Official Facebook : http://www.facebook.com/OfficialMonstaX
MONSTA X Official Weibo : http://www.weibo.com/monstax

#MONSTAX #몬스타엑스 #SHOWNU #셔누 #MONpossible #할수있셔",5,0,0,0,0,0,0,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZXpo2vqbfCA,"TWICE REALITY ""TIME TO TWICE"" TDOONG POCHA EP.02

TWICE Official Shop: https://TWICE.lnk.to/Shop
TWICE Official YouTube: http://www.youtube.com/c/TWICE
TWICE Official Facebook: http://www.facebook.com/JYPETWICE
TWICE Official X(Twitter): http://www.twitter.com/JYPETWICE
TWICE Official TikTok : https://www.tiktok.com/@twice_tiktok_official
TWICE Official Instagram: http://www.instagram.com/TWICETAGRAM
TWICE Official Homepage: http://TWICE.jype.com
TWICE Official FANS: https://jypfans.onelink.me/UuBp/1u3banhi 

ⓒ 2024 JYP Entertainment. All Rights Reserved

#TWICE #TIMETOTWICE #TTT",4,0,0,0,0,0,0,0,0,0,0,49,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GxaWj8eoRmw,"BoA’s Japan Debut 20th Anniversary Album ‘The Greatest’  is out!
Listen and download on iTunes & Apple Music, Spotify, LINE MUSIC and dhits: https://avex.lnk.to/TheGreatest

BoA Information
https://bio.to/BoA20thAnniversary

BoA Official
http://www.youtube.com/BoA
http://www.facebook.com/BoA.smtown
http://www.instagram.com/boasmtown
http://www.instagram.com/boakwon
http://twitter.com/BoA_Official
http://twitter.com/BoAkwon

#BoA #TheGreatest #BoAJP20th",2,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j5FF18ko7LY,"CHANYEOL's 1st mini album ""Black Out"" is out! 
Listen and download on your favorite platform: https://CHANYEOL.lnk.to/BlackOut

🖤 'Black Out' MV https://youtu.be/YI_AM-mFCNk 
🥊 'Back Again' https://youtu.be/bZLpoXVV4X4

CHANYEOL Official
https://www.youtube.com/weareoneEXO
https://www.facebook.com/weareoneEXO
https://www.instagram.com/weareone.exo
https://twitter.com/weareoneEXO
https://www.tiktok.com/@weareone.exo_official

#CHANYEOL #찬열 #BlackOut 
#CHANYEOL_BlackOut
#EXO #엑소 #weareoneEXO",7,0,1,0,0,0,0,0,0,1,0,40,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OlgptqTh6sU,"매주 수,목 오후 9:55 방송

높이뛰기 금메달리스트 강태준(샤이니 민호 분)을 만나기 위해 남자 체고에 위장전학을 감행한 남장미소녀 구재희(에프엑스 설리 분)의
좌충우돌 생존기를 그린 드라마 '아름다운 그대에게'

Listen and download on iTunes & Apple Music
'아름다운 그대에게 (For You in Full Blossom)' OST 'Butterfly' : http://itunes.apple.com/us/album/aleumdaun-geudaeege-for-you/id553770350
'아름다운 그대에게 (For You in Full Blossom)' OST '나야 (It`s Me)' : http://itunes.apple.com/us/album/aleumdaun-geudaeege-for-you/id555636725
'아름다운 그대에게 (For You in Full Blossom)' OST '아름다운 그대에게' : 
http://itunes.apple.com/album/aleumdaun-geudaeege-for-you/id558423702
'아름다운 그대에게 (For You in Full Blossom)' OST `가까이` :
http://itunes.apple.com/album/aleumdaun-geudaeege-for-you/id559999687

'아름다운 그대에게 (For You in Full Blossom)' Official Website: http://tv.sbs.co.kr/foryou
'아름다운 그대에게 (For You in Full Blossom)' Official Facebook Page: http://www.facebook.com/foryouinfullblossom

J-Min 제이민 '일어나 (Stand Up)' (From SBS Drama ""아름다운 그대에게"") MV ℗ S.M.Entertainment",8,0,0,0,0,0,0,1,0,9,0,44,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
pmkWBgayoUk,"TWICE ""Talk that Talk"" Performance Video

TWICE 11TH MINI ALBUM ""BETWEEN 1&2""

❣Listen ""BETWEEN 1&2"" HERE👇
https://TWICE.lnk.to/BETWEEN1and2

TWICE Official Shop: https://TWICE.lnk.to/Shop
TWICE Official YouTube: http://www.youtube.com/c/TWICE
TWICE Official Facebook: http://www.facebook.com/JYPETWICE
TWICE Official Twitter: http://www.twitter.com/JYPETWICE
TWICE Official TikTok https://www.tiktok.com/@twice_tiktok_...
TWICE Official Instagram: http://www.instagram.com/TWICETAGRAM
TWICE Official Homepage: http://TWICE.jype.com
TWICE Official Fan's: http://fans.jype.com/TWICE

ⓒ 2022 JYP Entertainment. All Rights Reserved

#TWICE #BETWEEN1and2 #TalkthatTalk",7,0,0,0,0,0,0,0,0,1,0,55,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9sHvgN_tJy4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tREG7m9rFAE,"CHANYEOL Official
https://www.youtube.com/weareoneEXO
https://www.facebook.com/weareoneEXO
https://www.instagram.com/weareone.exo
https://twitter.com/weareoneEXO
https://www.tiktok.com/@weareone.exo_official

#CHANYEOL #찬열
#EXO #엑소 #weareoneEXO
#CHANYEOL_都市風景_City_scape_in_SEOUL
#2024_CHANYEOL_LIVETOUR #都市風景",5,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
b1T0gwBVv28,"#NCT #성찬​ #쇼타로 #알파카카페
#SUNGCHAN #SHOTARO
#성타로 #SUNGTARO

NCT Official
http://www.youtube.com/nctsmtown
http://www.instagram.com/nct
http://www.tiktok.com/@official_nct
http://twitter.com/NCTsmtown
http://www.facebook.com/NCT.smtown",3,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CcT5pAzYBE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7wucIfKd-w8,"CHANYEOL Official
https://www.youtube.com/weareoneEXO
https://www.facebook.com/weareoneEXO
https://www.instagram.com/weareone.exo
https://twitter.com/weareoneEXO
https://www.tiktok.com/@weareone.exo_official

#CHANYEOL #찬열 
#EXO #엑소 #weareoneEXO",4,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0WaH9Gzai1Q,"TEN's 1st mini album ""TEN"" is out!
Listen and download on your favorite platform: https://TEN.lnk.to/TEN

🧪 'Nightwalker' MV https://youtu.be/ri6FaIavnWA

TEN Official
http://www.youtube.com/nctsmtown
http://www.instagram.com/nct
http://www.tiktok.com/@official_nct
http://twitter.com/NCTsmtown
http://www.facebook.com/NCT.smtown

#TEN #李永钦 #텐 #Nightwalker
#NCT #WayV #威神V
#TEN_Nightwalker
#TEN_TEN #NCT_TEN_TEN",6,0,1,0,0,0,0,0,0,0,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ZKpC0VTrJvU,"[About Jeans] MINJI SCENE🎬 #10 런던 가요? | MINJI vlog

ⓒ 2025 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87
OFFICIAL YOUTUBE https://www.youtube.com/c/NewJeans_official
OFFICIAL WEBSITE https://newjeans.kr
OFFICIAL INSTAGRAM https://www.instagram.com/newjeans_official
OFFICIAL TWITTER https://twitter.com/NewJeans_ADOR
NewJeans TWITTER https://twitter.com/NewJeans_twt
OFFICIAL TIKTOK https://www.tiktok.com/@newjeans_official
OFFICIAL WEVERSE https://weverse.io/newjeansofficial
OFFICIAL FACEBOOK https://www.facebook.com/official.newjeans
OFFICIAL JAPAN TWITTER https://twitter.com/@NewJeans_jp
OFFICIAL WEIBO  https://weibo.com/NewJeansADOR
OFFICIAL BILIBILI https://space.bilibili.com/3493092783032940

#NewJeans #뉴진스
#About_Jeans #MINJI_SCENE
#NewJeans_is_Everywhere",7,0,0,0,0,0,0,0,0,0,0,69,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mEskquh2uwg,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-k1ZMX2Pbjs,"STARSHIP SQUARE (Domestic) : https://bit.ly/3HtQ7GF
STARSHIP SQUARE (Global) : https://bit.ly/3JWPxm0
IVE US EXCLUSIVE STORE : https://shop.ive-starship.com/  

IVE X (Twitter)
: https://twitter.com/IVEstarship
: https://twitter.com/IVE_twt
: https://twitter.com/IVEstarship_JP
IVE Instagram : https://instagram.com/IVEstarship
IVE Facebook: https://fb.me/IVEstarship 
IVE Fancafe: https://cafe.daum.net/IVEstarship
IVE TikTok: https://www.tiktok.com/@ive.official
IVE Weibo: https://weibo.com/ivestarship

#IVE #아이브 #アイヴ",5,0,0,0,0,0,0,0,0,0,0,44,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TcbTCeWTn9E,"KAI's 3rd mini album ""Rover"" is out!
Listen and download on your favorite platform: http://KAI.lnk.to/Rover

🏍 'Rover' MV https://youtu.be/zlTIextYnyQ

KAI Official
https://www.youtube.com/weareoneEXO
https://www.youtube.com/KAIyoutube
https://www.facebook.com/weareoneEXO
https://www.instagram.com/weareone.exo
https://twitter.com/weareoneEXO
https://www.tiktok.com/@weareone.exo_official

#KAI #카이 
#EXO #엑소 #weareoneEXO 
#Sinner
#Rover #KAI_Rover",6,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_LasTzgmRGI,"TAEYONG's 2nd mini album ""TAP"" is out! 
Listen and download on your favorite platform: https://TAEYONG.lnk.to/TAP

🍡 'TAP' MV https://youtu.be/vjGIY_GyAz4

TAEYONG Official
https://www.youtube.com/nctsmtown
https://www.youtube.com/@TAEYONG/
https://www.instagram.com/nct
https://www.tiktok.com/@official_nct
https://twitter.com/NCTsmtown
https://www.facebook.com/NCT.smtown

#TAEYONG #태용 #TAP
#TAEYONG_TAP",6,0,0,0,0,0,1,0,0,1,0,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RKBaP6jENzA,"#TEN #MARK
#NCT #NCTU #NCT127
#NCTDREAM #WayV #BaggyJeans

NCT's 4th album 'Golden Age' is out now!
Listen and download on your favorite platform: https://nct.lnk.to/GoldenAge

👖 'Baggy Jeans' MV https://youtu.be/gvXsmI3Gdq8
🏆 'Golden Age' MV https://youtu.be/jZpr7hfeEVE

📅 US/CA Physical Release
➫ 2023.09.29

NCT Official
https://www.youtube.com/nctsmtown
https://www.instagram.com/nct/
https://www.tiktok.com/@official_nct
https://twitter.com/NCTsmtown
https://www.facebook.com/NCT.smtown",6,0,1,0,0,0,0,0,0,3,0,43,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UfZevOThZaM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fDwoc1darYk,제일 좋아하는 댄스 타임 후 꿀같은 휴식 시간에 눈이 똥그래져서 완전 맛있어!♥하는 반응이 너무 귀여운 모모의 본격 먹방 타임! 춤도 먹는 것도 너무 좋아하지만 그래도 모모에겐 우리 원스가 최고!,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FmEB-FqMaBg,#BLACKPINK #블랙핑크 #WORLDTOUR #BORNPINK #PARIS #ENCORE #YG,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5QtI6HIEfP8,"📺'10억뷰 (1 Billion Views) (Feat. MOON)' MV: https://youtu.be/9sLaT9eHAYQ
Listen and download on your favorite platform: https://smarturl.it/EXO-SC_1BillionViews

[Tracklist]
01 10억뷰 (1 Billion Views) (Feat. MOON)
02 Say It (Feat. PENOMECO)
03 로데오역 (Rodeo Station)
04 척 (Telephone) (Feat. 10CM)
05 시차적응 (Jet Lag)
06 날개 (Fly Away) (Feat. Gaeko)
07 Nothin’
08 On Me
09 10억뷰 (1 Billion Views) (Feat. MOON) (Inst.)

EXO-SC Official
http://www.youtube.com/weareoneEXO
http://www.facebook.com/weareoneEXO
http://www.instagram.com/weareone.exo
http://twitter.com/weareoneEXO

#EXO_SC #세훈_찬열 #1BillionViews #10억뷰",6,0,0,0,0,0,0,0,0,4,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gWMC22gQqn8,#BLACKPINK #블랙핑크 #PinkVenom #MV #700MILLION #YOUTUBE #YG,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ObTXHxXcvZU,"#정국 #JungKook #JUNGKOOK_IAMSTILL

Connect with BTS:
https://ibighit.com/bts
https://x.com/bts_bighit
https://x.com/BTS_twt
http://www.facebook.com/bangtan.official
https://www.youtube.com/user/BANGTANTV
http://instagram.com/BTS.bighitofficial
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
http://btsblog.ibighit.com",3,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0-7E5iBbJ58,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2adalp_JdUY,"[Beyond LIVE - Stray Kids(스트레이 키즈) 'Unlock : GO LIVE IN LIFE'] Moving Poster 필릭스(Felix) Ver.

Beyond LIVE + VOD + OFFICIAL MERCHANDISE (Global)
https://bit.ly/2HTnEhS
Beyond LIVE + VOD + OFFICIAL MERCHANDISE (Korea)
https://bit.ly/32aF0NY

Stray Kids The 1st Album Repackage ""IN生""
iTunes & Apple Music: https://apple.co/2Fz8NaM
Spotify: https://spoti.fi/2Frc0cG

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Fan's: https://fans.jype.com/StrayKids

#StrayKids #스트레이키즈 
#UnlockGOLIVEINLIFE 
#StrayKidsOnlineConcert
#BackDoor #백도어
#INLIFE #IN生 
#YouMakeStrayKidsStay

Copyrights 2020 ⓒ JYP Entertainment. All Rights Reserved.",7,0,0,0,0,0,0,0,0,1,0,71,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
C8pUNssSxMQ,"𝗦𝗘𝗩𝗘𝗡𝗧𝗘𝗘𝗡 𝗧𝗛𝗘 𝗖𝗜𝗧𝗬 𝗟𝗢𝗦 𝗔𝗡𝗚𝗘𝗟𝗘𝗦 🌴

LA was fire! 🔥

Hope you all enjoyed THE CITY LOS ANGELES.
Thanks for all the support and see you next time!

#SEVENTEEN #세븐틴
#SEVENTEEN_THECITY_LA",8,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DoHvCdl35qk,"[Light Jeans] 'How Sweet' & 'Bubble Gum' Music Show Behind EP.2 | NewJeans

ⓒ 2024 ADOR. All Rights Reserved.

Connect with NewJeans

PHONING https://phoning.onelink.me/KG15/n7452q87
OFFICIAL YOUTUBE https://www.youtube.com/c/NewJeans_official
OFFICIAL WEBSITE https://newjeans.kr
OFFICIAL INSTAGRAM https://www.instagram.com/newjeans_official
OFFICIAL TWITTER https://twitter.com/NewJeans_ADOR
NewJeans TWITTER https://twitter.com/NewJeans_twt
OFFICIAL TIKTOK https://www.tiktok.com/@newjeans_official
OFFICIAL WEVERSE https://weverse.io/newjeansofficial
OFFICIAL FACEBOOK https://www.facebook.com/official.newjeans
OFFICIAL JAPAN TWITTER https://twitter.com/@NewJeans_jp
OFFICIAL WEIBO  https://weibo.com/NewJeansADOR
OFFICIAL BILIBILI https://space.bilibili.com/3493092783032940

#NewJeans #뉴진스
#NewJeans_HowSweet #NewJeans_BubbleGum
#NewJeans_is_Everywhere
#ADOR #Light_Jeans",7,0,0,0,0,0,0,0,0,0,0,80,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
XifWNXyMK2c,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FvFyKt1KYfU,#BLACKPINK #블랙핑크 #LISA #리사 #PreReleaseSingle #PinkVenom #ConceptTeaser #20220819_12amEST #20220819_1pmKST #Release #YG,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OM80EgHBqgI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-O-OtMGpRUw,"KAI's 3rd mini album ""Rover"" is out!
Listen and download on your favorite platform: http://KAI.lnk.to/Rover

🏍 'Rover' MV https://youtu.be/zlTIextYnyQ

KAI Official
https://www.youtube.com/weareoneEXO
https://www.youtube.com/KAIyoutube
https://www.facebook.com/weareoneEXO
https://www.instagram.com/weareone.exo
https://twitter.com/weareoneEXO
https://www.tiktok.com/@weareone.exo_official

#카이 #KAI 
#엑소 #EXO #weareoneEXO 
#Rover #KAI_Rover
#신인카이데뷔평가회",6,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DwRDJQC9LD4,"🕶🕶 #StrayKids #스트레이키즈 #현진 #Hyunjin #한 #HAN #YouMakeStrayKidsStay

Listen to ""Lose My Breath (Feat. Charlie Puth)"" now🌊
https://Stray-Kids.lnk.to/LoseMyBreath

Listen to ""Lose My Breath (Remixes)"" now🩵
https://stray-kids.lnk.to/LoseMyBreathRemixes

Stray Kids ""Lose My Breath (Feat. Charlie Puth)""
iTunes & Apple Music: https://stray-kids.lnk.to/LoseMyBreath/AppleMusic
Spotify: https://stray-kids.lnk.to/LoseMyBreath/Spotify

Stray Kids ""Lose My Breath (Remixes)""
iTunes & Apple Music: https://stray-kids.lnk.to/LoseMyBreathRemixes/AppleMusic
Spotify: https://stray-kids.lnk.to/LoseMyBreathRemixes/Spotify

Stray Kids Official YouTube: https://www.youtube.com/c/StrayKids
Stray Kids Official Twitter: https://twitter.com/Stray_Kids
Stray Kids Official Instagram: https://www.instagram.com/realstraykids/
Stray Kids Official TikTok: https://www.tiktok.com/@jypestraykids
Stray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/
Stray Kids Official FANS (Android) https://play.google.com/store/apps/details?id=com.jype.fans
Stray Kids Official FANS (iOS) https://apps.apple.com/app/fans-for-fans-artists/id6474999628

#StrayKids #스트레이키즈 
#현진 #Hyunjin
#한 #HAN
#YouMakeStrayKidsStay

Copyrights 2024 ⓒ JYP Entertainment. All Rights Reserved.",11,0,0,0,0,0,0,0,0,2,0,93,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
YudHcBIxlYw,"JISOO - ‘꽃(FLOWER)’ 

ABC 도레미만큼 착했던 나
그 눈빛이 싹 변했지 어쩌면 이 또한 나니까
 
난 파란 나비처럼 날아가
잡지 못한 건 다 네 몫이니까
활짝 꽃피웠던 시간도 이제 모두
내겐 lie lie lie
 
붉게 타버려진 너와 나
난 괜찮아 넌 괜찮을까
구름 한 점 없이 예쁜 날
꽃향기만 남기고 갔단다
꽃향기만 남기고 갔단다
  
You and me, 미칠 듯이 뜨거웠지만
처참하게 짓밟혀진 내 하나뿐인 라일락
 
난 하얀 꽃잎처럼 날아가
잡지 않은 것은 너니까
살랑살랑 부는 바람에 이끌려
봄은 오지만 우린 bye bye bye
  
붉게 타버려진 너와 나
난 괜찮아 넌 괜찮을까
구름 한 점 없이 예쁜 날
꽃향기만 남기고 갔단다
꽃향기만 남기고 갔단다
 
이젠 안녕 goodbye
뒤는 절대 안 봐
미련이란 이름의 잎새 하나
봄비에 너에게서 떨어져
꽃향기만 남아
 
꽃향기만 남기고 갔단다

More about BLACKPINK @
http://www.blackpinkofficial.com/jisoo
http://www.youtube.com/BLACKPINKOFFICIAL
https://www.instagram.com/BLACKPINKOFFICIAL
http://www.facebook.com/BLACKPINKOFFICIAL
https://twitter.com/BLACKPINK

#JISOO #지수 #BLACKPINK #블랙핑크 #FIRSTSINGLEALBUM #ME #TITLE #꽃 #FLOWER #MV #YG",9,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
_dzZa83LL2g,#BLACKPINK #블랙핑크 #KILLTHISLOVE #MV #1_8BILLION #YOUTUBE #YG,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
khpt0b0yRZI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
