GPT4_TTR,Gemini_TTR
0.8,0.9230769230769231
0.6428571428571429,0.6530612244897959
0.7184466019417476,0.7313432835820896
0.7662337662337663,0.40418118466898956
0.6705882352941176,0.5567010309278351
0.7674418604651163,0.5515873015873016
0.8888888888888888,0.4567901234567901
0.8125,0.6483516483516484
0.7959183673469388,0.6515151515151515
0.8181818181818182,0.6224489795918368
0.7794117647058824,0.54
0.8518518518518519,0.828125
0.7592592592592593,0.6627906976744186
0.7758620689655172,0.6153846153846154
0.7,0.5675675675675675
0.7435897435897436,0.7313432835820896
0.7368421052631579,0.6075949367088608
0.7,0.875
0.8333333333333334,0.6875
0.7777777777777778,0.896551724137931
0.7540983606557377,0.5666666666666667
0.5436893203883495,0.511520737327189
0.6557377049180327,0.49244712990936557
0.7058823529411765,0.6695652173913044
0.6212121212121212,0.74
0.7910447761194029,0.49130434782608695
0.8269230769230769,0.5217391304347826
0.676056338028169,0.8088235294117647
0.75,0.6448598130841121
0.6794871794871795,0.3842364532019704
0.684931506849315,0.5255474452554745
0.6989247311827957,0.5892857142857143
0.717391304347826,0.47639484978540775
0.6590909090909091,0.6597938144329897
0.7211538461538461,0.6976744186046512
0.9047619047619048,0.7076923076923077
0.6857142857142857,0.9285714285714286
0.6547619047619048,0.8787878787878788
0.7096774193548387,0.49707602339181284
0.7971014492753623,0.6236559139784946
0.6756756756756757,0.5555555555555556
0.7333333333333333,0.6336633663366337
0.7619047619047619,0.6578947368421053
0.782608695652174,0.7051282051282052
0.8837209302325582,0.6397058823529411
0.7397260273972602,0.6170212765957447
0.71875,0.6666666666666666
0.6721311475409836,0.6302521008403361
0.6307692307692307,0.7777777777777778
0.726027397260274,0.6515151515151515
0.7792207792207793,0.6206896551724138
1.0,0.5444444444444444
0.7719298245614035,0.5230769230769231
0.704225352112676,0.64
0.6621621621621622,0.631578947368421
0.6037735849056604,0.48186528497409326
0.8108108108108109,0.5714285714285714
0.8076923076923077,0.48484848484848486
0.8571428571428571,0.8490566037735849
0.5660377358490566,0.7435897435897436
0.7608695652173914,0.7083333333333334
0.7222222222222222,0.7111111111111111
0.7164179104477612,0.8837209302325582
1.0,0.6133333333333333
0.8333333333333334,0.5541125541125541
0.7666666666666667,0.7536231884057971
0.7848101265822784,0.7142857142857143
0.7397260273972602,0.6923076923076923
0.7777777777777778,0.8
0.65625,0.6666666666666666
0.7611940298507462,0.7391304347826086
0.7894736842105263,0.6907216494845361
0.7213114754098361,0.5512820512820513
0.8088235294117647,0.4512820512820513
0.82,0.7708333333333334
0.7671232876712328,0.734375
0.6962025316455697,0.6165413533834586
0.76,0.5327868852459017
0.726027397260274,0.6212121212121212
0.6779661016949152,0.6
0.8148148148148148,0.9183673469387755
0.6825396825396826,0.46153846153846156
0.8214285714285714,0.828125
0.7142857142857143,0.6056338028169014
0.78125,0.7448979591836735
0.6666666666666666,0.49624060150375937
0.8148148148148148,0.40816326530612246
0.9032258064516129,0.528169014084507
0.6811594202898551,0.7837837837837838
0.8260869565217391,0.4427860696517413
0.95,0.7
0.8153846153846154,0.412
0.6724137931034483,0.72
0.7375,0.8888888888888888
0.78,0.5465116279069767
0.7708333333333334,0.6020408163265306
0.7096774193548387,0.7258064516129032
0.8,0.5305164319248826
0.7547169811320755,0.4227941176470588
0.7777777777777778,0.5862068965517241
0.9,1.0
0.5625,0.6590909090909091
0.8125,0.717948717948718
0.7843137254901961,0.5833333333333334
0.7959183673469388,0.5783132530120482
0.8043478260869565,0.625
0.6153846153846154,0.5172413793103449
0.8709677419354839,0.44921875
0.8305084745762712,0.7419354838709677
0.7368421052631579,1.0
0.7192982456140351,0.5
0.7283950617283951,0.52
0.8235294117647058,0.918918918918919
0.6875,0.6460176991150443
0.6746987951807228,0.40310077519379844
0.6753246753246753,0.535483870967742
0.7049180327868853,0.6388888888888888
0.7358490566037735,0.6744186046511628
0.7083333333333334,0.7386363636363636
0.6941176470588235,0.8297872340425532
0.7755102040816326,0.8709677419354839
0.7419354838709677,0.6530612244897959
0.7317073170731707,0.7272727272727273
0.75,0.6973684210526315
0.7228915662650602,0.6901408450704225
0.6730769230769231,0.7631578947368421
0.8333333333333334,0.6581196581196581
0.7272727272727273,0.5725190839694656
0.5888888888888889,0.42920353982300885
0.6228070175438597,0.5265306122448979
0.660377358490566,0.3289760348583878
0.6046511627906976,0.4666666666666667
0.717948717948718,0.40117994100294985
0.6057692307692307,0.45723684210526316
0.6822429906542056,0.4673913043478261
0.7666666666666667,1.0
0.8484848484848485,0.8823529411764706
0.8529411764705882,1.0
0.75,1.0
0.7777777777777778,0.7894736842105263
0.8333333333333334,0.9333333333333333
0.7647058823529411,0.9411764705882353
0.6666666666666666,1.0
0.5733333333333334,0.5844155844155844
0.8,0.9310344827586207
0.8026315789473685,1.0
0.8064516129032258,0.875
0.75,0.9583333333333334
0.8214285714285714,0.8214285714285714
0.684931506849315,0.8260869565217391
0.6875,0.75
0.6142857142857143,0.5849056603773585
0.7777777777777778,0.4870689655172414
0.6236559139784946,0.5866666666666667
0.7058823529411765,0.3309608540925267
0.7333333333333333,0.6125
0.6947368421052632,0.5617283950617284
0.6794871794871795,0.5170068027210885
0.7692307692307693,0.38935574229691877
0.7142857142857143,0.4696969696969697
0.7872340425531915,0.5287356321839081
0.6404494382022472,0.45535714285714285
0.6483516483516484,0.4774774774774775
0.6379310344827587,0.5
0.7959183673469388,0.6666666666666666
0.6904761904761905,0.5073891625615764
0.8148148148148148,0.5043478260869565
0.7254901960784313,0.4444444444444444
0.7183098591549296,0.44816053511705684
0.7121212121212122,0.527027027027027
0.7169811320754716,0.41379310344827586
0.8409090909090909,0.3408239700374532
0.6875,0.3888888888888889
0.7213114754098361,0.42168674698795183
0.7671232876712328,0.5311004784688995
0.6666666666666666,0.40384615384615385
0.6705882352941176,0.4069767441860465
0.7619047619047619,0.504950495049505
0.76,0.5172413793103449
0.7254901960784313,0.4395973154362416
0.7796610169491526,0.5033112582781457
0.9629629629629629,0.45
0.7733333333333333,0.5391705069124424
0.7142857142857143,0.49321266968325794
0.7727272727272727,0.525974025974026
0.7384615384615385,0.4673913043478261
0.6608695652173913,0.5726495726495726
0.7916666666666666,0.5207373271889401
0.7540983606557377,0.5221238938053098
0.7368421052631579,0.45977011494252873
0.6923076923076923,0.4522058823529412
0.7972972972972973,0.4692982456140351
0.8604651162790697,0.4909090909090909
0.7241379310344828,0.3784722222222222
0.6923076923076923,0.6231884057971014
0.8245614035087719,0.9565217391304348
0.8461538461538461,0.9230769230769231
0.6990291262135923,0.5102040816326531
0.7384615384615385,0.5
0.75,0.704225352112676
0.7608695652173914,0.5066666666666667
0.746268656716418,0.6746987951807228
0.8,0.40096618357487923
0.5714285714285714,0.4642857142857143
0.8235294117647058,1.0
0.6436781609195402,0.7169811320754716
0.5353535353535354,0.75
0.7702702702702703,0.84375
0.75,0.8412698412698413
0.9285714285714286,0.6517857142857143
0.6705882352941176,0.9166666666666666
0.6403508771929824,1.0
0.7021276595744681,0.4911242603550296
0.7536231884057971,0.5932203389830508
0.625,0.9411764705882353
0.7435897435897436,0.926829268292683
0.7538461538461538,1.0
0.6779661016949152,0.5297029702970297
0.7183098591549296,0.537117903930131
0.7704918032786885,0.5096153846153846
0.7547169811320755,0.4033898305084746
0.5476190476190477,0.9375
0.6266666666666667,0.5534351145038168
0.6415094339622641,0.5854700854700855
0.765625,0.4610169491525424
0.6041666666666666,0.5023696682464455
0.5887850467289719,0.40771349862258954
0.7313432835820896,0.5314685314685315
0.7361111111111112,0.5165562913907285
0.8717948717948718,0.5395348837209303
0.9230769230769231,0.9230769230769231
0.7333333333333333,0.5925925925925926
0.7741935483870968,0.9230769230769231
0.9090909090909091,1.0
0.6132075471698113,0.8275862068965517
0.6847826086956522,0.44876325088339225
0.7352941176470589,1.0
0.7236842105263158,0.4645390070921986
0.6911764705882353,0.4791666666666667
0.5882352941176471,0.47717842323651455
0.7619047619047619,0.9230769230769231
0.6548672566371682,0.48405797101449277
0.6578947368421053,0.4838709677419355
0.7166666666666667,0.6376811594202898
0.7384615384615385,0.6547619047619048
0.78,0.32210526315789473
0.7432432432432432,0.4803921568627451
0.6666666666666666,0.6923076923076923
0.7692307692307693,0.46037735849056605
0.6266666666666667,0.9142857142857143
0.5671641791044776,0.45182724252491696
0.7058823529411765,0.6224489795918368
0.7236842105263158,0.4948453608247423
0.6923076923076923,0.4782608695652174
0.6867469879518072,0.5536723163841808
0.6396396396396397,0.39747634069400634
0.6818181818181818,0.3771712158808933
0.6162790697674418,0.45110410094637227
0.7037037037037037,0.4393939393939394
0.7121212121212122,0.40145985401459855
0.7169811320754716,0.422279792746114
0.7127659574468085,0.4692737430167598
0.6545454545454545,0.3791469194312796
0.6103896103896104,0.4789156626506024
0.5882352941176471,0.4354066985645933
0.8028169014084507,0.45
0.6987951807228916,0.8611111111111112
0.6896551724137931,0.40716612377850164
0.6585365853658537,0.43730886850152906
0.7294117647058823,0.4532871972318339
0.7454545454545455,0.4378698224852071
0.5242718446601942,0.95
0.69,0.39509536784741145
0.6179775280898876,0.5113636363636364
0.6435643564356436,0.4258064516129032
0.6893203883495146,0.5018450184501845
0.7272727272727273,0.42735042735042733
0.6,0.41975308641975306
0.7272727272727273,0.55
0.6075949367088608,0.4262948207171315
0.6901408450704225,0.47844827586206895
0.6410256410256411,0.44680851063829785
0.6881720430107527,0.4298245614035088
0.7285714285714285,0.44285714285714284
0.7682926829268293,0.4262295081967213
0.6707317073170732,0.4784688995215311
0.6875,0.4767025089605735
0.5784313725490197,0.4057142857142857
0.6346153846153846,0.46445497630331756
0.6962025316455697,0.4620938628158845
0.6595744680851063,0.44366197183098594
0.7391304347826086,0.49032258064516127
0.6869565217391305,0.43727598566308246
0.6210526315789474,0.5
0.6981132075471698,0.41883116883116883
0.6140350877192983,0.5742574257425742
0.603448275862069,0.4161490683229814
0.5982142857142857,0.4126984126984127
0.7078651685393258,0.3609271523178808
0.6813186813186813,0.502283105022831
0.6805555555555556,0.49171270718232046
0.6881720430107527,0.46551724137931033
0.61,0.6506024096385542
0.5877192982456141,0.484304932735426
0.686046511627907,0.3589041095890411
0.6333333333333333,0.4880382775119617
0.6057692307692307,0.5031446540880503
0.7758620689655172,0.4140625
0.5571428571428572,0.448
0.76,0.41947565543071164
0.6521739130434783,0.5054347826086957
0.6509433962264151,0.45302013422818793
0.5228758169934641,0.39322033898305087
0.6777777777777778,0.46382978723404256
0.7567567567567568,0.5064102564102564
0.6987951807228916,0.5186915887850467
0.6888888888888889,0.539906103286385
0.6511627906976745,0.4057507987220447
0.6271186440677966,0.4139344262295082
0.82,0.36893203883495146
0.651685393258427,0.4810126582278481
0.6625,0.4785992217898833
0.6391752577319587,0.42138364779874216
0.5229357798165137,0.4163934426229508
0.5423728813559322,0.4119718309859155
0.875,0.4972067039106145
0.611764705882353,0.4641638225255973
0.8928571428571429,0.6129032258064516
0.6538461538461539,0.6451612903225806
0.7575757575757576,0.6829268292682927
0.6853932584269663,0.4453551912568306
0.6666666666666666,0.7272727272727273
0.6753246753246753,0.5813953488372093
0.6470588235294118,0.5742574257425742
0.8064516129032258,0.7857142857142857
0.7619047619047619,0.5652173913043478
0.7205882352941176,0.44256756756756754
0.6666666666666666,1.0
0.7171717171717171,0.5932203389830508
0.5982905982905983,0.5272727272727272
0.6619718309859155,0.6268656716417911
0.8333333333333334,0.4727272727272727
0.8135593220338984,0.4642857142857143
0.6483516483516484,0.39935064935064934
0.7142857142857143,0.4823529411764706
0.8378378378378378,0.5628415300546448
0.6385542168674698,0.5271565495207667
0.6451612903225806,0.47668393782383417
0.6285714285714286,0.45180722891566266
0.7761194029850746,0.6476190476190476
0.6716417910447762,0.5
0.8148148148148148,0.8153846153846154
0.7605633802816901,0.5047619047619047
0.676923076923077,0.6022727272727273
0.75,0.6666666666666666
0.6836734693877551,0.5537190082644629
0.8490566037735849,0.4523809523809524
0.5638297872340425,0.4841628959276018
0.7608695652173914,0.696969696969697
0.8333333333333334,0.8947368421052632
0.654320987654321,0.45
0.6491228070175439,0.6125
0.8,0.5621301775147929
0.7333333333333333,0.732824427480916
0.7916666666666666,0.6847826086956522
0.8076923076923077,0.7107438016528925
0.8,0.9318181818181818
0.75,0.6842105263157895
0.8541666666666666,0.8
0.735632183908046,0.49
0.6610169491525424,0.4188034188034188
0.6578947368421053,0.6825396825396826
0.6542056074766355,0.5328467153284672
0.6153846153846154,0.5206611570247934
0.5584415584415584,0.5555555555555556
0.591304347826087,0.437984496124031
0.6391752577319587,0.4250871080139373
0.6451612903225806,0.4277456647398844
0.5929203539823009,0.5648854961832062
0.6538461538461539,0.47555555555555556
0.7833333333333333,0.4163265306122449
0.7719298245614035,0.3691275167785235
0.6296296296296297,0.8235294117647058
0.6774193548387096,0.4103585657370518
0.65,0.5238095238095238
0.7424242424242424,0.6666666666666666
Average,0.7260,0.5986
